0	0	0	0	0	0	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
0	0	0	0	0	0	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
1.48062	0.435942	0	0	1.51393	0.44575	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
1.72728	0.119864	2.18544	0.643464	2.29293	0.0486585	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
2.69889	0.361879	2.18544	0.643464	4.05754	0.254523	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
2.92062	0.584167	2.28972	0.29006	3.92989	1.73947	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
4.04242	0.845268	2.26394	0.377421	7.01871	1.19102	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
4.17233	0.906032	2.30386	0.39356	5.94208	1.78673	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
5.17387	1.07548	2.29621	0.421112	9.29564	0.59341	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
5.36004	1.1534	2.33391	0.433628	8.69862	3.11113	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
6.36895	1.32055	2.3273	0.458404	11.7998	0.955977	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
6.56387	1.37349	2.31043	0.487456	11.264	2.77377	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
7.68803	1.61485	2.29355	0.556919	14.9477	2.57671	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
7.88365	1.66014	2.3229	0.578715	13.6724	2.78235	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
8.89105	1.85274	2.3123	0.622922	16.7425	2.45791	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
9.09489	1.88883	2.3275	0.621149	16.3367	1.71637	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
10.0905	2.09452	2.31457	0.676442	19.0382	3.2918	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
10.2989	2.15138	2.37746	0.642098	18.1915	5.45053	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
11.3554	2.39027	2.36032	0.716322	22.096	4.44491	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
11.5891	2.44175	2.39161	0.765625	22.1345	3.84747	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
12.5712	2.74473	2.36145	0.896536	23.4874	7.03533	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
12.8184	2.79431	2.34483	1.18334	25.4611	2.38732	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
13.7672	3.07022	2.31868	1.29659	25.5621	7.11705	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
14.0104	3.13116	2.28061	1.62267	26.9514	7.48407	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
15.0269	3.42287	2.25353	1.73879	28.9501	8.00966	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
15.2678	3.48535	2.14924	2.47583	28.9775	9.23772	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
16.2856	3.77348	2.12339	2.58506	31.5148	8.60672	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
16.5383	3.8363	2.02838	3.19115	32.5666	8.76312	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
17.6207	4.1672	1.99866	3.31167	35.0859	10.4285	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
17.8662	4.23654	1.90684	3.85073	32.4571	15.6225	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
18.9209	4.60451	1.87531	3.96793	37.0995	12.5355	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
19.1819	4.66511	1.8182	4.2814	39.2642	5.58093	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
20.2751	5.05071	1.79049	4.37389	40.4739	13.8658	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
20.5294	5.12185	1.6933	4.88829	37.8338	18.4534	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
21.6193	5.49444	1.67139	4.95317	43.1648	14.3441	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
21.8787	5.56263	1.59958	5.32308	42.8095	14.4998	1.4013e-45	3.56e-34	1.4013e-45	2.05293e-29
